type,label,original_text,processed_text
ham,0,বিমান বাহিনীর জঙ্গী বিমান কুতুবদিয়া ফায়ারিং রেঞ্জে ০৪-২৫ অক্টো ২১ পর্যন্ত গোলাবর্ষণ করবে। এ সময় সকলকে উক্ত ফায়ারিং এলাকা পরিহার করার জন্য অনুরোধ করা হলো।,বিমান বাহিনীর জঙ্গী বিমান কুতুবদিয়া ফায়ারিং রেঞ্জে <NUMBER> - <NUMBER> অক্টো <NUMBER> পর্যন্ত গোলাবর্ষণ করবে। এ সময় সকলকে উক্ত ফায়ারিং এলাকা পরিহার করার জন্য অনুরোধ করা হলো।
ham,0,স্বাস্থ্যবিধি মেনে ৪-১৭ অক্টোবর ২০২০ পর্যন্ত ৬ মাস - ৫বছর বয়সী শিশুদের নিকটস্থ কেন্দ্রে ভিটামিন ‘এ’ ক্যাপসুল খাওয়ান: স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রণালয়,স্বাস্থ্যবিধি মেনে <NUMBER> - <NUMBER> অক্টোবর <NUMBER> পর্যন্ত <NUMBER> মাস - ৫বছর বয়সী শিশুদের নিকটস্থ কেন্দ্রে ভিটামিন ‘এ’ ক্যাপসুল খাওয়ান: স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রণালয়
ham,0,"৪ হতে ২৫ অক্টোবর “মা ইলিশ সংরক্ষণ অভিযান-২০২১” পরিচালিত হবে। এ সময়ে ইলিশ ধরা, পরিবহন, বাজারজাতকরণ, মজুদ, ক্রয়-বিক্রয় ও বিপনণ থেকে বিরত থাকি - মৎস ও প্রাণিসম্পদ মন্ত্রণালয়।","<NUMBER> হতে <NUMBER> অক্টোবর “মা ইলিশ সংরক্ষণ অভিযান- <NUMBER> ” পরিচালিত হবে। এ সময়ে ইলিশ ধরা, পরিবহন, বাজারজাতকরণ, মজুদ, ক্রয়-বিক্রয় ও বিপনণ থেকে বিরত থাকি - মৎস ও প্রাণিসম্পদ মন্ত্রণালয়।"
ham,0,বিশ্ব শিশু দিবস ২০২০ এর উদ্বোধনী অনুষ্ঠান আগামী ০৫/১০/২০২০ তারিখ সকাল ১০.০০ টায় ডিজিটাল পদ্ধতিতে টেলিভিশন/অনলাইনে উপভোগ করুন - মহিলা ও শিশু বিষয়ক মন্ত্রণালয়।,বিশ্ব শিশু দিবস <NUMBER> এর উদ্বোধনী অনুষ্ঠান আগামী <NUMBER> / <NUMBER> / <NUMBER> তারিখ সকাল <NUMBER> টায় ডিজিটাল পদ্ধতিতে টেলিভিশন/অনলাইনে উপভোগ করুন - মহিলা ও শিশু বিষয়ক মন্ত্রণালয়।
ham,0,ইভিএম এর প্রকৃত উদ্দেশ্য জাল ভোট বন্ধ করে ভোটাধিকার সুনিশ্চিত করা - ইসি।,ইভিএম এর প্রকৃত উদ্দেশ্য জাল ভোট বন্ধ করে ভোটাধিকার সুনিশ্চিত করা - ইসি।
ham,0,“মুজিববর্ষের মূলমন্ত্র - কমিউনিটি পুলিশিং সর্বত্র” কমিউনিটি পুলিশিং ডে-২০২০ সফল হোক। বাংলাদেশ পুলিশ,“মুজিববর্ষের মূলমন্ত্র - কমিউনিটি পুলিশিং সর্বত্র” কমিউনিটি পুলিশিং ডে- <NUMBER> সফল হোক। বাংলাদেশ পুলিশ
ham,0,"“মুজিববর্ষে পুলিশ নীতি, জনসেবা আর সম্প্রীতি”","“মুজিববর্ষে পুলিশ নীতি, জনসেবা আর সম্প্রীতি”"
ham,0,ইভিএম এর মাধ্যমে আঙ্গুলের ছাপ যাচাই করা হয় বিধায় দ্বিতীয়বার ভোট প্রদান করা সম্ভব নয় - ইসি।,ইভিএম এর মাধ্যমে আঙ্গুলের ছাপ যাচাই করা হয় বিধায় দ্বিতীয়বার ভোট প্রদান করা সম্ভব নয় - ইসি।
ham,0,"৩০ অক্টোবর থেকে ৫ নভেম্বর ২০২১ জাতীয় কৃমি নিয়ন্ত্রণ সপ্তাহে ৫-১৬ বছর বয়সী সকল শিশুকে বিদ্যালয়ে উপস্থিতির মাধ্যমে ভরাপেটে ১ ডোজ কৃমিনাশক ওষুধ খাওয়ান। -স্বাস্থ্য অধিদপ্তর, স্বাস্থ্য ও প.ক. মন্ত্রণালয়।","<NUMBER> অক্টোবর থেকে <NUMBER> নভেম্বর <NUMBER> জাতীয় কৃমি নিয়ন্ত্রণ সপ্তাহে <NUMBER> - <NUMBER> বছর বয়সী সকল শিশুকে বিদ্যালয়ে উপস্থিতির মাধ্যমে ভরাপেটে <NUMBER> ডোজ কৃমিনাশক ওষুধ খাওয়ান। -স্বাস্থ্য অধিদপ্তর, স্বাস্থ্য ও প.ক. মন্ত্রণালয়।"
ham,0,"“শিল্প মন্ত্রণালয়ের উদ্যোগে আগামী ২৮/১০/২০২১ তারিখ বেলা ১১.০০ টায় ওসমানী স্মৃতি মিলনায়তন, ঢাকায় বঙ্গবন্ধু শেখ মুজিব শিল্প পুরস্কার ২০২০ প্রদান করা হবে”।","“শিল্প মন্ত্রণালয়ের উদ্যোগে আগামী <NUMBER> / <NUMBER> / <NUMBER> তারিখ বেলা <NUMBER> টায় ওসমানী স্মৃতি মিলনায়তন, ঢাকায় বঙ্গবন্ধু শেখ মুজিব শিল্প পুরস্কার <NUMBER> প্রদান করা হবে”।"
